city,neighbourhood,latitude,longitude
São Paulo,Vila Elze,,
São Paulo,Vila Ema,-23.2045216,-45.9014843
São Paulo,Vila Emir,,
São Paulo,Vila Erna,,
São Paulo,Vila Ernesto,-23.3866361,-47.3490984
São Paulo,Vila Escolar,,
São Paulo,Vila Espanhola,-23.2762343,-46.7415948
São Paulo,Vila Esperança,-23.3424852,-47.8535217
São Paulo,Vila Ester,-23.1669073,-45.8379995
São Paulo,Vila Euthalia,,
São Paulo,Vila Fachini,-23.665903999999998,-46.634603336151756
São Paulo,Vila Fanton,,
São Paulo,Vila Fátima,-23.6329334,-46.3324664
São Paulo,Vila Fazzeoni,,
São Paulo,Vila Feliz,-23.9570285,-46.4481783
São Paulo,Vila Fernandes,-22.0712206,-51.4777897
São Paulo,Vila Fiat Lux,-23.5087106,-46.721452
São Paulo,Vila Fidalgo,,
São Paulo,Vila Fidélis Ribeiro,,
São Paulo,Vila Firmiano Pinto,-23.5989037,-46.6194234
São Paulo,Vila Formosa,-23.5668764,-46.5463233
São Paulo,Vila Franca,-20.5476326,-47.3894168
São Paulo,Vila Franci,,
São Paulo,Vila Francos,-22.696503,-46.721505
São Paulo,Vila Friburgo,-23.474154,-46.64908873916157
São Paulo,Vila Frugoli,,
São Paulo,Vila Fukuya,,
São Paulo,Vila Gabriel,-23.4798304,-47.4522645
São Paulo,Vila Gea,-23.6741496,-46.6875771
São Paulo,Vila Genioli,,
São Paulo,Vila Germinal,,
São Paulo,Vila Gertrudes,-23.349121,-46.7455226
São Paulo,Vila Gil,-20.738445,-48.9194827
São Paulo,Vila Gilda,-23.724914,-46.7534991
São Paulo,Vila Giordano,,
São Paulo,Vila Gomes,-23.667498,-46.4306046
São Paulo,Vila Gomes Cardim,-23.5451502,-46.5617029
São Paulo,Vila Gouveia,,
São Paulo,Vila Graciosa,,
São Paulo,Vila Granada,-23.5235058,-46.5143047
São Paulo,Vila Graziela,,
São Paulo,Vila Guaca,-23.8189336,-45.4601707
São Paulo,Vila Guacuri,-23.689600499999997,-46.64521333962443
São Paulo,Vila Guaraciaba,-23.6274978,-46.9475449
São Paulo,Vila Guarani,-23.5181608,-46.4629905
São Paulo,Vila Guarani - Zona Sul,,
São Paulo,Vila Guedes,-23.3112346,-45.9705028
São Paulo,Vila Guilherme,-23.5170972,-46.6079618
São Paulo,Vila Guilhermina,-23.533387,-46.5153418
São Paulo,Vila Guiomar,-23.6571589,-46.5438638
São Paulo,Vila Gumercindo,-23.6046683,-46.6209505
São Paulo,Vila Gustavo,-23.480713,-46.5958215
São Paulo,Vila Hamburguesa,-23.5334607,-46.7262582
São Paulo,Vila Hebe,-23.6368147,-46.6366618
São Paulo,Vila Helena,-23.5913543,-46.3036971
São Paulo,Vila Heliopolis,-23.6125972,-46.5910089
São Paulo,Vila Hermínia,-23.543155300000002,-46.825695889526955
São Paulo,Vila Homero,-23.6660706,-46.5017401
São Paulo,Vila Hortência,-23.5063416,-47.4403521
São Paulo,Vila Icaraí,-23.2031672,-45.8952114
São Paulo,Vila Ida,-23.5431007,-46.7074196
São Paulo,Vila Iguaçu,-22.2349097,-50.8900449
São Paulo,Vila Império,-23.6431936,-46.5834252
São Paulo,Vila Inácio,,
São Paulo,Vila Inah,,
São Paulo,Vila Independência,-23.6741869,-46.4412659
São Paulo,Vila Independente,-23.7110376,-46.6905685
São Paulo,Vila Indiana,-21.9317516,-50.5232315
São Paulo,Vila Industrial,-23.1763978,-45.8579079
São Paulo,Vila Inglesa,-22.7465103,-45.5641695
São Paulo,Vila Invernada,-24.0752362,-48.5698202
São Paulo,Vila Iolanda,-23.454482,-46.4138447
São Paulo,Vila Iolanda II,-23.454482,-46.4138447
São Paulo,Vila Iorio,,
São Paulo,Vila Ipojuca,-23.5335192,-46.7084654
São Paulo,Vila Irmãos Arnoni,,
São Paulo,Vila Isa,,
São Paulo,Vila Isabel,-23.5035679,-47.4395227
São Paulo,Vila Isolina Mazzei,-23.4930386,-46.6038231
São Paulo,Vila Itaberaba,-23.4053645,-46.4026324
São Paulo,Vila Itaim,-23.4913907,-46.4007568
São Paulo,Vila Ivg,,
São Paulo,Vila Ivone,,
São Paulo,Vila Jacuí,-23.500294,-46.458717352058315
São Paulo,Vila Jaguara,-23.5076149,-46.754978
São Paulo,Vila Jaguari,-23.6814766,-46.4453107
São Paulo,Vila Jaraguá,-23.4839667,-46.7649668
São Paulo,Vila Joaniza,-23.6746556,-46.665354863482236
São Paulo,Vila João Batista,-22.5670752,-44.9580916
São Paulo,Vila Júlio César,,
São Paulo,Vila Jurema,,
São Paulo,Vila Jussara,,
São Paulo,Vila Lageado,,
São Paulo,Vila Lais,-23.5179561,-46.5418779
São Paulo,Vila Lar Nacional,,
São Paulo,Vila Leme,-23.1811002,-46.8704976
São Paulo,Vila Leonor,-23.4372936,-46.5428797
São Paulo,Vila Leopoldina,-23.530072,-46.73431933313398
São Paulo,Vila Libanesa,,
São Paulo,Vila Lisboa,-20.797672,-49.3724939
São Paulo,Vila Liviero,-23.653242,-46.6005207043987
São Paulo,Vila Londrina,,
São Paulo,Vila Lourdes,-22.4030534,-51.5260342
São Paulo,Vila Lúcia,,
São Paulo,Vila Lúcia Elvira,,
São Paulo,Vila Luzimar,,
São Paulo,Vila Macedópolis,,
São Paulo,Vila Madalena,-23.5464956,-46.6911243
São Paulo,Vila Mafra,-23.64055415,-46.7587176226685
São Paulo,Vila Malvina,,
São Paulo,Vila Mangalot,-23.4851642,-46.75405095549354
São Paulo,Vila Mara,,
São Paulo,Vila Maracanã,-23.6528024,-46.75147851845199
São Paulo,Vila Marari,-23.66967655,-46.66096250186904
São Paulo,Vila Marcelo,-23.7908718,-46.723855
São Paulo,Vila Margareth,-23.20597455,-45.900118556988815
São Paulo,Vila Margarida,-23.482489,-46.38863753843137
São Paulo,Vila Maria,-23.5131836,-46.5891557
São Paulo,Vila Maria Alta,-23.5131836,-46.5891557
São Paulo,Vila Maria Baixa,,
São Paulo,Vila Maria Eugênia,-23.4916257,-46.752774
São Paulo,Vila Maria Luisa,,
São Paulo,Vila Maria Trindade,,
São Paulo,Vila Maria Zélia,-22.2726357,-51.4910408
São Paulo,Vila Mariana,-23.5837,-46.632740824206934
São Paulo,Vila Marieta,-23.5163924,-46.5231628
São Paulo,Vila Marilena,,
São Paulo,Vila Marina,-23.6779024,-46.5180078
São Paulo,Vila Mariza Mazzei,,
São Paulo,Vila Marte,,
São Paulo,Vila Mascote,,
São Paulo,Vila Matias,-9.4478707,-38.2384042
São Paulo,Vila Matilde,-23.536179,-46.524605
São Paulo,Vila Mazzei,-23.4729562,-46.6008217
São Paulo,Vila Medeiros,-23.487707,-46.5844955
São Paulo,Vila Mendes,-23.5454008,-46.6108164
São Paulo,Vila Mercedes,-23.6993217,-46.4487471
São Paulo,Vila Mesquita,-22.3416968,-49.0651406
São Paulo,Vila Miami,,
São Paulo,Vila Michelina,,
São Paulo,Vila Minerva,-20.5405786,-48.56425144628041
São Paulo,Vila Mira,-29.5004566,-49.8509602
São Paulo,Vila Mirante,-23.4690823,-46.7220013
São Paulo,Vila Miriam,-23.6791516,-46.6328336
São Paulo,Vila Missionária,-23.647002,-46.77108492480746
São Paulo,Vila Moinho Velho,-23.614281,-46.59134512741056
São Paulo,Vila Monte Alegre,-23.6275981,-46.6352361
São Paulo,Vila Monte Santo,-23.6930974,-46.7861281
São Paulo,Vila Monumento,-23.5764219,-46.6137805
São Paulo,Vila Moraes,-23.5809902,-46.1795934
São Paulo,Vila Moreira,-20.7914693,-49.3832445
São Paulo,Vila Morgadouro,,
São Paulo,Vila Morse,,
São Paulo,Vila Morumbi,-23.4810334,-47.4851843
São Paulo,Vila Nair,-22.9250357,-45.4673541
São Paulo,Vila Nancy,-23.5260148,-46.2046742
São Paulo,Vila Narciso,-23.5325988,-46.7635229
São Paulo,Vila Nascente,-23.757311,-46.67844359428572
São Paulo,Vila Natal,-23.5335154,-46.1799617
São Paulo,Vila Natália,-23.2948813,-45.9584982
São Paulo,Vila Neila,,
São Paulo,Vila Nelson,,
São Paulo,Vila Nhocune,,
São Paulo,Vila Nilo,-23.4601735,-46.574454
São Paulo,Vila Nilva,-22.9146864,-48.43402
São Paulo,Vila Nina,,
São Paulo,Vila Nivi,,
São Paulo,Vila Noca,,
São Paulo,Vila Nogueira,-23.690711,-46.5956902
São Paulo,Vila Norma,-22.1986067,-46.7454022
São Paulo,Vila Nossa Senhora Aparecida,-21.8016797,-48.1260812
São Paulo,Vila Nossa Senhora do Retiro,,
São Paulo,Vila Nova,-23.9407685,-46.3222188
São Paulo,Vila Nova Alba,,
São Paulo,Vila Nova Cachoeirinha,,
São Paulo,Vila Nova Caledonia,,
São Paulo,Vila Nova Carolina,-23.9407685,-46.3222188
São Paulo,Vila Nova Conceição,-23.0503416,-47.8327759
São Paulo,Vila Nova Curuçá,-23.5171184,-46.4191889
São Paulo,Vila Nova das Belezas,,
São Paulo,Vila Nova Galvão,-23.44842825,-46.57342037679591
São Paulo,Vila Nova Jaguare,-23.5442633,-46.74275407074418
São Paulo,Vila Nova Manchester,-23.5286,-47.4966633
São Paulo,Vila Nova Mazzei,,
São Paulo,Vila Nova Parada,-23.9458462,-46.2913139
São Paulo,Vila Nova Pauliceia,-21.8201988,-48.5206417
São Paulo,Vila Nova Pirajussara,,
São Paulo,Vila Nova Savoia,,
São Paulo,Vila Nova Teresa,,
São Paulo,Vila Nova Utinga,,
São Paulo,Vila Nova York,-23.743638,-46.6620308
São Paulo,Vila Odete,-23.6689797,-46.597619
São Paulo,Vila Olga,-23.5088723,-47.4839827
São Paulo,Vila Olímpia,-23.5940278,-46.6842193
São Paulo,Vila Olinda,-23.6720097,-46.6010478
São Paulo,Vila Oratório,-23.6672825,-46.4519207
São Paulo,Vila Paiva,-23.1390293,-45.9068245
São Paulo,Vila Palmeiras,-23.4922019,-47.4628392
São Paulo,Vila Paranaguá,,
São Paulo,Vila Parque Jabaquara,,
São Paulo,Vila Patrimonial,,
São Paulo,Vila Pauliceia,-23.4882686,-46.6146814
São Paulo,Vila Paulista,-22.5867289,-44.9618337
São Paulo,Vila Paulista I,-22.5867289,-44.9618337
São Paulo,Vila Paulista II,-22.5867289,-44.9618337
São Paulo,Vila Paulistana,-23.440135,-46.56674113613788
São Paulo,Vila Paulistania,-22.6103166,-49.3265856
São Paulo,Vila Paulo Silas,,
São Paulo,Vila Pedra Branca,-23.9569991,-49.2856227
São Paulo,Vila Pedroso,-23.5774781,-47.4616061
São Paulo,Vila Penteado,-23.4704303,-46.6872619
São Paulo,Vila Pereira Barreto,-23.6965025,-46.3735511
São Paulo,Vila Pereira Cerca,-23.4949919,-46.7126086
São Paulo,Vila Perus,-23.4021396,-46.724262
São Paulo,Vila Piauí,-23.5293165,-46.8285731
São Paulo,Vila Picinin,,
São Paulo,Vila Pierina,,
São Paulo,Vila Piracicaba,,
São Paulo,Vila Pirajussara,-23.657129150000003,-46.82190194787489
São Paulo,Vila Pirituba,-23.4821207,-46.7462644
São Paulo,Vila Pita,,
São Paulo,Vila Plana,,
São Paulo,Vila Polopoli,,
São Paulo,Vila Pompeia,-21.1330483,-47.8199056
São Paulo,Vila Ponte Rasa,-23.5378963,-46.46323931427959
São Paulo,Vila Popular,-23.5541496,-48.014438
São Paulo,Vila Portugal,-23.4159416,-46.4526636
São Paulo,Vila Portuguesa,-23.7777576,-46.3040566
São Paulo,Vila Prado,-23.493709,-46.6754694
São Paulo,Vila Praia,-23.61821165,-46.743572505826556
São Paulo,Vila Prelado,,
São Paulo,Vila Primavera,-23.7015573,-46.5427357
São Paulo,Vila Princesa Isabel,-23.5393723,-46.3800488
São Paulo,Vila Progredior,,
São Paulo,Vila Progresso,-23.5175108,-46.4324327
São Paulo,Vila Prudente,-23.592335,-46.57496141835203
São Paulo,Vila Quintana,-23.742746750000002,-46.703558787043676
São Paulo,Vila Ramos,-23.332643,-46.7090849
São Paulo,Vila Raquel,,
São Paulo,Vila Regente Feijó,,
São Paulo,Vila Regina,-23.6502907,-46.7999499
São Paulo,Vila Reis,-23.5720226,-48.0406437
São Paulo,Vila Remo,-20.4108018,-49.980385
São Paulo,Vila Renato,-23.4724953,-46.7191354
São Paulo,Vila Represa,-23.7685614,-46.5934571
São Paulo,Vila Ribeiro de Barros,,
São Paulo,Vila Rica,-22.1889746,-47.4094176
São Paulo,Vila Rio Branco,-23.5119382,-46.494894
São Paulo,Vila Robertina,,
São Paulo,Vila Romana,-21.2383197,-47.7796753
São Paulo,Vila Romano,-22.7721255,-47.4207034
São Paulo,Vila Romero,,
São Paulo,Vila Roque,-23.5279941,-47.1545936
São Paulo,Vila Rosa,-23.4589264,-46.6300603
São Paulo,Vila Rosa Molla,,
São Paulo,Vila Rosaria,-23.5023493,-46.4343626
São Paulo,Vila Roschel,-23.8331167,-46.7346909
São Paulo,Vila Roseira II,-23.547095249999998,-46.846651588102276
São Paulo,Vila Rosina,-23.3852648,-46.7387081
São Paulo,Vila Rubi,,
São Paulo,Vila Ruela,,
São Paulo,Vila Rui Barbosa,,
São Paulo,Vila Sabrina,-23.4912022,-46.5766581
São Paulo,Vila Salete,,
São Paulo,Vila Sampaio,,
São Paulo,Vila Santa Catarina,-22.7511013,-47.3279949
São Paulo,Vila Santa Clara,-22.918643,-45.4603825
São Paulo,Vila Santa Cruz,-22.7485273,-45.6142082
São Paulo,Vila Santa Delfina,,
São Paulo,Vila Santa Edwiges,,
São Paulo,Vila Santa Eulalia,,
São Paulo,Vila Santa Ines,-22.343031,-49.0906217
São Paulo,Vila Santa Isabel,-20.7961178,-49.3691128
São Paulo,Vila Santa Lúcia,-23.6891068,-46.7640554
São Paulo,Vila Santa Maria,-23.9506992,-48.8757041
São Paulo,Vila Santa Teresa,-23.5659185,-46.5928764
São Paulo,Vila Santa Teresinha,,
São Paulo,Vila Santa Terezinha,-20.7503049,-48.9039552
São Paulo,Vila Santa Virgínia,,
São Paulo,Vila Santana,-22.8161305,-47.2741432
São Paulo,Vila Santista,-22.3486403,-49.0844706
São Paulo,Vila Santo Antônio,-23.5461036,-46.3857219
São Paulo,Vila Santo Estefano,-23.6234977,-46.6242477
São Paulo,Vila Santo Estêvão,-23.5379784,-46.8265764
São Paulo,Vila Santo Henrique,,
São Paulo,Vila Santos,-23.2666291,-47.293605
São Paulo,Vila São Domingos,-23.5033457,-46.74173373142271
São Paulo,Vila São Francisco,-23.5187828,-46.4911783
São Paulo,Vila São Geraldo,-23.1470219,-45.9108423
São Paulo,Vila São José,-23.7172465,-46.4206412
São Paulo,Vila São Judas,-23.6093167,-46.7285558
São Paulo,Vila São Luís,-23.6758109,-46.7394293
São Paulo,Vila São Nicolau,-24.5036743,-47.852266
São Paulo,Vila São Paulo,-23.4751154,-46.1320785
São Paulo,Vila São Pedro,-23.1914118,-45.8656644
São Paulo,Vila São Silvestre,-22.9927894,-49.860021
São Paulo,Vila São Vicente,-22.0041278,-51.5543585
São Paulo,Vila Sapopemba,-23.6029647,-46.5155569
São Paulo,Vila Seabra,-22.3139021,-49.0758873
São Paulo,Vila Sérgio,-22.6734713,-47.7122578
São Paulo,Vila Serralheiro,,
São Paulo,Vila Silva Teles,,
São Paulo,Vila Sílvia,-23.646663500000003,-46.851890642695935
São Paulo,Vila Simone,-23.5034685,-46.4002839
São Paulo,Vila Sinhá,-23.1583275,-45.9044496
São Paulo,Vila Siqueira,-22.1993928,-46.757236
São Paulo,Vila Sirene,,
São Paulo,Vila Síria,,
São Paulo,Vila Socorro,-23.6656757,-46.716138458186364
São Paulo,Vila Sofia,,
São Paulo,Vila Solange,-22.3420691,-49.0909719
São Paulo,Vila Sônia,-23.5997714,-46.739201030849614
São Paulo,Vila Souza,-23.434319,-46.7165213
São Paulo,Vila Stela,,
São Paulo,Vila Suíça,-23.6963764,-46.5002907
São Paulo,Vila Sulina,-23.44673375,-46.78552164489757
São Paulo,Vila Suzana,-23.1691829,-46.9136887
São Paulo,Vila Talarico,,
São Paulo,Vila Taquari,-23.9872178,-48.8991006
São Paulo,Vila Teresinha,-23.456681500000002,-46.692955933973536
São Paulo,Vila Tiradentes,,
São Paulo,Vila Tolstoi,-23.6008345,-46.5272167
São Paulo,Vila Tramontano,,
São Paulo,Vila Uberabinha,,
São Paulo,Vila União,-23.6029647,-46.5155569
São Paulo,Vila Universitária,-22.4402464,-46.9374677
São Paulo,Vila Valdemar,-23.6293979,-46.4788782
São Paulo,Vila Vasconcelos,-22.3809388,-46.9431522
São Paulo,Vila Vera,-23.5373598,-46.4730263
São Paulo,Vila Verde,-22.9401201,-46.5781033
São Paulo,Vila Vermelha,-23.2787872,-46.7480479
São Paulo,Vila Vessoni,,
São Paulo,Vila Virgínia,-23.4876197,-46.3566041
São Paulo,Vila Vitório Mazzei,-23.47395145,-46.625802514656385
São Paulo,Vila Yara,-23.4922305,-46.41501883699556
São Paulo,Vila Zat,-23.4773196,-46.7156998
São Paulo,Vila Zefira,,
São Paulo,Vila Zelina,,
São Paulo,Vila Zilda,-20.7953224,-49.3887414
São Paulo,Vila Zulmira,,
